rating,parent_asin,timestamp,review,category
5,B00XNMDIBU,2020-07-02 15:43:37.021,Great price. good value and works great,Appliances
5,B00XNMDIBU,2023-01-12 10:06:16.044,"Item as described. The filter works as described, easy install and a great price.",Appliances
5,B00XNMDIBU,2021-08-17 21:57:45.634,Great Value. I have used these same filters in my Kenmore refrigerator before and find that they are just as efficient as the one that came with it new.  They are a great deal cheaper than the original.  I find that buying them in a 3 pack saves money and means that I don't find myself without them when I need them.  Great product and great value.,Appliances
5,B00XNMDIBU,2023-03-09 12:48:21.751,It performs as advertised. This is a refrigerator filter and performs as advertised.  Good clean great tasting water.,Appliances
4,B00XNMDIBU,2023-02-09 22:17:44.639,Works well . Good filter for the refrigerator water.,Appliances
5,B00XNMDIBU,2023-03-25 20:23:31.622,great quality! Fit my new fridge perfectly.  Great product and reasonable pricing to keep your water filtered and tasting great!  I will 100% buy my next replacements from ICEPURE!  Thanks for a great product!,Appliances
5,B00XNMDIBU,2020-07-05 21:01:42.542,Great product. I really liked the price and convenient delivery. I saw no difference in the filter purchased from the retailer.,Appliances
5,B00XNMDIBU,2020-01-11 06:57:35.942,"Water Filter. Perfect fit, works as advertised.",Appliances
5,B00XNMDIBU,2018-03-11 16:06:29.066,Great Value. Exactly the water filter I needed and at a great price.,Appliances
5,B00XNMDIBU,2017-07-31 18:32:19.048,Very satisfied. as advertised,Appliances
5,B00XNMDIBU,2022-09-07 06:19:01.558,Cheaper than in store and works the same ! Good price. Works well. Cheaper than the stores,Appliances
4,B00XNMDIBU,2019-09-26 17:36:06.612,Frig filter. Fairly easy to install.  Have only used for a week.,Appliances
5,B00XNMDIBU,2020-09-14 17:41:36.345,Works perfect. Water was barely coming out and my fridge stopped making ice! I replaced my filter with one of these and bam it all started working again!,Appliances
1,B00XNMDIBU,2017-03-17 16:13:30.000,These filters are not good they made my water taste awful I'm thinking of ... These filters are not good they made my water taste awful I'm thinking of buying A filter that makes my water taste as good as the LG OME filter,Appliances
1,B00XNMDIBU,2017-03-31 01:42:31.000,They only work for a week or so at best. I regret my purchase. Do not purchase!!! They only work for a week or so at best.  I regret my purchase.,Appliances
1,B00XNMDIBU,2018-06-13 00:01:28.205,"They don't fit my fridge even though part numbers match. These look nothing like the filter that came out of my fridge.  I have the LG LFXS27466.  The user manual says I need ADQ36006101, which is what this says.  But look the photo.  It's not the right filter.  So, I'm returning them.",Appliances
5,B00XNMDIBU,2016-08-25 00:10:03.000,Very good option. Excellent product for the price.,Appliances
5,B00XNMDIBU,2016-01-03 01:41:45.000,Five Stars. Thanks,Appliances
5,B00XNMDIBU,2019-08-01 18:32:02.783,Great value. Great value thank you,Appliances
5,B00XNMDIBU,2019-09-07 12:26:37.558,Delicious water. Delicious water.,Appliances
1,B00XNMDIBU,2018-11-30 04:58:59.212,"Nope! Was easy to install, however it leaks. Found water in the morning. I have a Kenmore Elite fridge.",Appliances
5,B00XNMDIBU,2016-07-16 19:32:34.000,"Five Stars. Great price, Fits Kenmore Elite",Appliances
5,B00XNMDIBU,2022-10-10 11:22:36.497,"good value. good price and works just fine, no issues",Appliances
5,B00XNMDIBU,2020-01-06 01:50:17.581,"It's a filter. It filters, which is what I expect from filters. Less shekels than the original one, which is always a plus.",Appliances
5,B00XNMDIBU,2022-12-30 17:37:59.226,Perfect filter for my refrigerator. Great product and the price is so reasonable.  Less than half of the big box stores.  Yeah.  Have been using for years.,Appliances
5,B00XNMDIBU,2019-07-10 23:05:03.406,"Works for Kenmore Elite. They work as intended. I have no issues with installing them and they have never not fit my fridge or leaked. I've used these filters for quite a few years now, replace them every six months, and have not yet experienced a bad taste at any point. I clean the tubing annually/biennially.<br /><br />Up until recently, they were cheapest at a local store, which is the only reason I ordered from Amazon. So far seems the same quality.<br /><br />Kenmore Elite, Model No. 79571062010",Appliances
5,B00XNMDIBU,2018-07-07 21:29:05.156,"They fit great and water taste much better. They fit great and water taste much better. The cost was awesome. We been pay to much for our other filter and we are very happy with this one.<br /><br />Thank You,<br />Barbara",Appliances
5,B00XNMDIBU,2019-11-12 03:38:16.152,Great value. So far so good 👌,Appliances
5,B00XNMDIBU,2018-07-20 16:57:46.457,Great price. Replacement fridge filter fit perfectly for a reasonable price. Very satisfied.,Appliances
5,B00XNMDIBU,2023-04-03 04:28:45.116,Huge savings. Loves that this works well in my Kenmore Elite fridge .,Appliances
5,B00XNMDIBU,2021-02-15 00:50:06.053,"Easy to install. Easy to install. I flushed the first gallon, no odd taste after installation. Last time I replaced this filter was 6 months ago. Average life of one of these filters.",Appliances
5,B00XNMDIBU,2023-04-27 16:37:28.332,Perfect to the perfect price. These fit perfectly and the price is just right.,Appliances
2,B00XNMDIBU,2018-10-30 00:47:30.754,Slows water flow. It didn’t fit well and water flow is very slow. Won’t buy it again,Appliances
5,B00XNMDIBU,2019-08-04 23:11:06.314,good price. good price Fast dellivery,Appliances
5,B00XNMDIBU,2021-10-07 13:34:55.324,Must Have. Have bought these multiple times online and very satisfied with quality. I will continue to do so.,Appliances
5,B00XNMDIBU,2019-03-01 23:45:49.443,Perfect. Perfect,Appliances
1,B00XNMDIBU,2020-11-16 06:14:17.625,Not for LG! States that product works for LG refrigerator but it caused leaking. Caused damage that cannot be repaired. Don't use it for LG,Appliances
5,B00XNMDIBU,2019-06-24 23:37:38.423,Good value. As effective as high priced name brand for much less money,Appliances
5,B00XNMDIBU,2018-04-17 13:06:48.707,Best replacement filters you'll find for your refrigerator. This is a great filter and value and will continue to purchase these from this seller.  We have used 3 of these prior to this purchase always buying a multi pack and they work great.  Before finding these we had paid more for 1 than we pay for 3...and that's with paying the shipping cost. Save yourself some money and purchase these.  You won't be sorry.,Appliances
5,B00XNMDIBU,2021-04-16 19:15:33.574,"Price and how well it works. This filter works perfectly, just as the original ones that came with my refrigerator. So much cheaper to buy. I got a pack of three for the price that I would pay just for one.",Appliances
5,B00XNMDIBU,2020-11-28 21:27:26.075,Good product. Great price for 3! Easy to install.,Appliances
5,B00XNMDIBU,2023-02-09 18:42:38.343,Good FILTERS. Work very well water taste great good value for the price,Appliances
5,B00XNMDIBU,2022-12-15 11:00:38.368,Works as advertised. Good quality for the price.,Appliances
2,B00XNMDIBU,2016-03-23 03:02:03.000,"Not as advertised...... Not as advertised.  While the carbon based filter may contain the elements claimed, the only official mark is for NSF 42.<br /><br />This should be cleared up by AMazon, as falsely advertising official certifications is bad for everyone except the cheapskate manufacturer.",Appliances
1,B00XNMDIBU,2019-11-10 17:43:51.355,"They need to put correct info for models it fits. Not for LG refrigerator. Nope, even though it says its for my model, the neck is too short and too wide. It wont seat in my fridge. Mine is an LG.",Appliances
5,B00XNMDIBU,2023-02-15 18:54:05.728,Oral B brush replacementd. Serm to be lasting as long as Oral B OEM brushes.,Appliances
5,B00XNMDIBU,2018-08-20 19:10:10.378,"Fridge water filters. I liked the delivery time, the form fit and function of the product.",Appliances
1,B00XNMDIBU,2020-11-19 22:45:57.816,"Did not install into water filter housing. Although this was listed as ""acceptable"" for our model refrigerator, this was incorrect.  It does not fit.",Appliances
5,B00XNMDIBU,2017-05-16 22:46:30.000,Perfect fit. Fits perfect.,Appliances
5,B00XNMDIBU,2018-07-05 12:45:44.151,Review. Good filter,Appliances
5,B00XNMDIBU,2018-06-25 13:15:23.439,Five Stars. Works great!,Appliances
5,B00XNMDIBU,2020-01-17 12:47:01.378,Good replacement filter. Good replacement filter.,Appliances
5,B00XNMDIBU,2019-12-31 22:03:01.496,"No leaks - So far so good. Ordered the 3 pak for our LG fridge. Works as advertised. Easy install, no leaks. Water tastes normal. I will order again.",Appliances
4,B00XNMDIBU,2022-07-26 23:00:48.313,That it came quickly... It came quickly and worked well for my fridge.,Appliances
5,B00XNMDIBU,2018-09-18 02:49:14.085,"Nice water filter, great price. Filters arrived VERY quickly. A direct replacement for the factory original water filter at a fraction of the cost.",Appliances
1,B00XNMDIBU,2016-01-21 00:36:24.000,"UNSAFE  UNSAFE  UNSAFE  POISON  BEWARE  HAZARD!!!! BUYER BEWARE!!! BOLD FACED LIARS!!  clearly states that these filters are 42/53 water safety standards in ad.  THEY ARE  N O T!!!!<br />If you care about the safety and quality of the water you are drinking THEN DONT BUY THESE WORTHLESS FILTERS!!  I wouldn't even use<br />these for my dogs.  REALLY UPSETTING THAT PEOPLE LIE LIKE PIGS THESE DAYS.  The only reason i bought these was because they<br />CLAIM to be 42/53 and at a good price...... but because they are only 42 nsf-ansi standard they are a RIP OFF!!  AND WORTHLESS!! AND<br />UNSAFE!!  I WILL NEVER BUY FROM THESE DIRT BAGS, SCUMMY, TRASH, RETARTED LIERS AGAIN!!  GO SELL YOUR UNSAFE<br />CRAP SOMEWHERE ELSE!!  LOW LIFE SCUM!!  OH DO I SOUND MAD????  DUH!!!  RIPE OFF CON ARTISTS  FALSE ADVERTISING<br />TRASH!!  DIRT BAGS!!  DO NOT BUY UNSAFE!!!  HAZARD WARNING!!",Appliances
5,B00XNMDIBU,2022-10-05 13:31:11.070,best price. best price,Appliances
4,B00XNMDIBU,2017-03-17 18:07:38.000,Four Stars. Works as expected.,Appliances
5,B00XNMDIBU,2017-07-27 19:19:31.004,Five Stars. EXACT FIT... AT A BARGAIN PRICE,Appliances
5,B00XNMDIBU,2019-07-05 14:04:53.454,Exactly what I needed. They fit perfectly. Easy to install!,Appliances
5,B00XNMDIBU,2019-02-05 23:26:21.565,A more cost affective way to replace fridge water filter. We loved this water filter. I use it in my LG refrigerator,Appliances
5,B00XNMDIBU,2023-04-17 03:01:53.221,Gets the job done. Good price and easy installation,Appliances
5,B00XNMDIBU,2018-11-21 20:58:29.587,Great Product. Worked wonderful.,Appliances
5,B00XNMDIBU,2018-08-10 17:11:48.669,Great replacement! Works great!,Appliances
5,B00XNMDIBU,2023-05-21 14:21:56.342,"Works as it should. Price is much less than name brand , water and ice taste and look clear and clean",Appliances
5,B00XNMDIBU,2021-07-20 10:30:31.735,Perfect match! Everything is good!,Appliances
4,B00XNMDIBU,2022-05-23 00:44:51.431,"Bad Filter in Pack. When it came time to change the filter, since I had ordered a pack for some reason the second filter went bad in a month.  I contacted the company in reference to a replacement for the bad filter",Appliances
5,B00XNMDIBU,2015-10-02 17:41:44.000,Five Stars. Good value,Appliances
5,B00XNMDIBU,2023-01-17 14:41:15.699,"Black water*** Updated. First filter worked great. Easy to install, clean water, all good. When it came time to change the filter, I had to throw the other 2 finger cartridges in the trash. The water came out of my fridge black or grey. Disappointed. Return/refund window has closed. Thought I was getting a deal on 3, but not so much when only 1 out of 3 worked<br />Updated review ***<br />After reading my review, the seller reached out and offered a replacement at no cost. The new filter seems to be working great, so far!! The seller really went out of his way to make it right, so I do recommend! 😊",Appliances
5,B00XNMDIBU,2022-12-19 13:59:06.957,"Does the job admirably at a particularly good price. Takes a whole 30 seconds to install. Flavor of water is such that I will stop buying bottled water, except to put in my upstairs mini fridge.",Appliances
5,B00XNMDIBU,2017-01-30 15:18:08.000,"Five Stars. Good fit for our fridge, way cheaper then the OEM replacement",Appliances
5,B00XNMDIBU,2023-04-27 13:35:59.896,"Exactly as described! Perfect fit, easy to install, and now your refrigerator water is clean and fresh again!",Appliances
5,B00XNMDIBU,2023-05-26 21:24:00.290,Buy. Good fit for LG,Appliances
5,B00XNMDIBU,2016-06-23 23:31:01.000,Five Stars. perfect..!!! way cheaper than the retail store from where i have bought my fridge.,Appliances
1,B00XNMDIBU,2019-08-20 03:12:39.489,Broke on first installation. Further proof you can't save money on refrigerator filters. But the name brands.,Appliances
5,B00XNMDIBU,2022-02-11 18:36:52.368,great. loved it service is fast,Appliances
5,B00XNMDIBU,2022-08-18 17:42:02.773,Works great! I have spent more on ONE replacement filter at Walmart than this multipack cost me. Works great and water and ice taste great.,Appliances
5,B00XNMDIBU,2018-05-23 12:45:25.724,Five Stars. Came quickly and fits with no problem.,Appliances
5,B00XNMDIBU,2018-06-28 23:32:48.562,Five Stars. Very good filters,Appliances
5,B00XNMDIBU,2018-04-02 01:11:47.903,Five Stars. Fit perfect and work well.,Appliances
4,B00XNMDIBU,2018-10-15 15:25:57.643,Clean water. I got this fairly quickly. I installed it seem to fit very well seems to filter the water fairly well. The price on it is very competitive much cheaper than LG. I will buy this product again.,Appliances
5,B00XNMDIBU,2022-11-13 22:55:34.265,"Fits - LG LT700P 3 pack of filters, the price is right. no problems an I dont expect any.",Appliances
5,B00XNMDIBU,2018-11-16 18:23:19.719,product. Good product,Appliances
5,B00XNMDIBU,2023-02-12 18:12:11.593,Filter. The water filters work great! I had brought them before and it work great for my Kenmore refrigerator.,Appliances
1,B00XNMDIBU,2018-05-29 12:58:24.391,"Pure as a public swimming pool. After months of running gallons and gallons of water through this filter to try to get rid of the awful taste, I am throwing them away and ordering a different filter. I would rate it negative 5 stars if I could.",Appliances
5,B00XNMDIBU,2020-12-11 00:42:56.736,Happy. Great value! Great water!,Appliances
5,B00XNMDIBU,2023-01-16 01:27:46.161,Great Priced Filter. You really get a great value with these.  Easy to install and the water tastes as good  as the LG filter but at a much better price. Highly recommend,Appliances
5,B00XNMDIBU,2023-05-01 18:28:40.730,"Quality of the product. I bought it for my mom's refrigerator, it's easy to remove and install. Willie ordering again when I installed my last one.",Appliances
5,B00XNMDIBU,2015-11-27 05:51:46.000,"Highly recommend these filters. I bought a two pack of this exact same brand / model number from a different seller, and it's worked flawlessly.  I use them for exactly 6 months as recommended.  I just hit the 6 month mark on the first of the two pack, and just installed the second, and so far as I say they've worked exactly as designed, and produce good tasting water.  Not a drop of water has leaked through the tiny O-rings either, from what I've observed.  I'm about to buy this 3 pack to replenish my now empty inventory, since this amazon seller is offering them at such a good price.",Appliances
5,B00XNMDIBU,2023-02-20 03:57:05.996,all of the above. all of the above,Appliances
5,B00XNMDIBU,2021-06-22 02:42:05.058,Affordable Quality. Installed and worked exactly as expected.,Appliances
5,B00XNMDIBU,2023-06-16 20:58:36.800,works great. fast service,Appliances
5,B00XNMDIBU,2022-08-09 13:45:03.991,worked out great. It is a great value.,Appliances
5,B00XNMDIBU,2021-10-30 03:34:01.362,flushed out very quickly. The instructions say to flush three or four gallons of water through a new filter.  This filterflushed out clean after only 4 tumblers full of water.  Fit fine in my Whirlpool refrigerator.,Appliances
5,B00XNMDIBU,2020-04-13 17:10:30.238,Dependable and Affordable. Accurate description that fits perfectly in my Kenmore Elite refrigerator. Will continue to buy from this seller.,Appliances
5,B00XNMDIBU,2018-08-22 08:22:03.462,Installation could be easier. Installed beautifully (YouTube is very helpful),Appliances
5,B00XNMDIBU,2020-12-17 22:27:50.064,Convenient. Live that they come 3 to pavk,Appliances
1,B00XNMDIBU,2019-07-23 01:51:35.558,"Don’t fit, waste of money. I had purchased these in the past and they worked great. Now they don’t even fit properly and are leaking in my refrigerator. Waste of money and they are making a mess. Please review your manufacturing specifications.",Appliances
5,B00XNMDIBU,2022-08-25 11:22:23.135,"cost efficience. ICEPURE ADQ36006101 9690 Water Filter Replacement works as same as the brand name LG water filter replacement. From the size, shape, installation and the taste of the water. But I only paid 1/3 the cost of the LG.",Appliances
5,B00XNMDIBU,2019-06-19 14:11:47.370,Love this product. Works great,Appliances
5,B00XNMDIBU,2019-02-15 02:18:05.871,Very satisfied with initial performance. The filter went in easily with no leakage. Time will tell but I am hopeful that it will perform as advertised.,Appliances
5,B00XNMDIBU,2018-01-26 12:22:16.709,Easy and perfect fit. These were exactly what we needed for our refrigerator. I like that that came in a three pack. Having them as Prime is great! We will def be ordering them again.,Appliances
1,B00XNMDIBU,2016-10-17 23:38:48.000,Not NSF 53 certified as described. These are not NSF 53 certified according to the labels and box they arrived in. False description on item listing.,Appliances
2,B00XNMDIBU,2023-01-23 02:33:18.220,"Isn't working as advertised. I bought these andnwas delivered beginning of december, changed filter, had to change at the end of december...it's 1/22 and now says to chnage filter again...i live alone so water and ice useage is low..so in 2 months ive used 3 filters...thats not so good..disappointing",Appliances
4,B00XNMDIBU,2019-01-27 18:27:55.685,Filters. Received sooner than expected. Pleased with product😊,Appliances
5,B00XNMDIBU,2019-09-29 14:05:33.719,Compared to OEM. So far can't tell the difference from original market item.,Appliances
5,B00XNMDIBU,2017-05-24 11:25:32.000,Satisfied Customer. Product works great and saved me money....,Appliances
5,B00XNMDIBU,2016-10-09 14:08:17.000,Five Stars. happy with my purchase,Appliances
5,B00XNMDIBU,2021-03-30 17:51:31.640,Works well. Very easy to install,Appliances
5,B00XNMDIBU,2020-08-06 16:32:59.849,"Value. Price, alot less than original  LG filter",Appliances
5,B00XNMDIBU,2023-03-21 15:38:22.807,The exact size I needed. The description was perfect and it was exactly the right fit.,Appliances
4,B00XNMDIBU,2022-11-03 23:29:51.618,good value. good value,Appliances
5,B00XNMDIBU,2022-10-02 11:56:12.828,No aftertaste. Easy to install & no aftertaste,Appliances
5,B00XNMDIBU,2023-03-17 06:02:25.512,Quality. Great stay,Appliances
5,B00XNMDIBU,2023-03-11 19:52:12.853,Fast and easy to install and get it!!! Easy to install,Appliances
5,B00XNMDIBU,2023-04-12 19:27:24.126,Fits perfectly. Clean and Clear water.<br />Don't forget to run water until old sediments have cleared.,Appliances
5,B00XNMDIBU,2017-03-29 22:59:38.000,Works Great. Works as it should and way less expensive than other filters.  Easy to replace.,Appliances
5,B00XNMDIBU,2023-04-22 12:36:19.105,Great. Perfect fit!!,Appliances
5,B00XNMDIBU,2018-08-10 16:53:19.587,Refrig Filters. Thanks all works well,Appliances
5,B00XNMDIBU,2021-08-04 15:17:23.808,Excellent product. The local home improvement store sells my replacement water filter for $27 each! Whereas I can get 3 of them here for the same price. It was easy to install and a great value.,Appliances
5,B00XNMDIBU,2022-11-01 03:37:00.842,Works like a dream. It works as expected,Appliances
4,B00XNMDIBU,2022-10-13 18:39:23.400,"Easy install,works great! Works great for an LG after market part. No issues and water tastes like...water!",Appliances
4,B00XNMDIBU,2015-08-03 12:10:41.000,"Four Stars. So far,working well",Appliances
5,B00XNMDIBU,2018-03-24 23:00:41.776,Five Stars. Awesome!,Appliances
5,B00XNMDIBU,2020-01-16 15:09:03.318,"easy to install. good product, no bad comments",Appliances
5,B00XNMDIBU,2021-09-01 04:20:29.869,Perfect. Perfect,Appliances
5,B00XNMDIBU,2022-12-20 19:55:35.565,"Come in threes, nice to have extras on hand. Arrived promptly, easy to install",Appliances
5,B00XNMDIBU,2022-10-03 12:00:45.420,Perfect fit. Perfect fit,Appliances
1,B00XNMDIBU,2018-05-22 03:20:45.162,One Star. This product didn’t fit at all!,Appliances
2,B00XNMDIBU,2022-08-04 15:08:31.596,"Does *not* fit LFX31925ST (LG). Fridge model listed, but did not fit.",Appliances
4,B00XNMDIBU,2022-03-12 04:48:57.079,good for the price. working .,Appliances
5,B00XNMDIBU,2018-01-18 16:12:45.006,Works like expensive ones. Works just like the expensive LG ones!,Appliances
5,B00XNMDIBU,2023-03-08 19:37:51.846,"price and quality. Refrigerator waterline, its important to have clean and fresh water. Thank you for that.",Appliances
1,B00XNMDIBU,2023-05-03 14:01:46.829,Bad. Didn’t work any better than soap and water<br />I felt cheated,Appliances
5,B00XNMDIBU,2020-04-23 22:19:37.480,Great. Filters fit - no issues,Appliances
1,B00XNMDIBU,2023-03-24 17:56:20.447,"Filter does not fit LG LT700P. Advertised as a replacement for LG refrigerators LT700P, which is why I bought this filter.  It does not fit.  The tip of the cartridge which inserts into the refrigerator water line is too large.  I attempted to be proactive and have a filter ready when we needed it but now the return window has expired.",Appliances
5,B00XNMDIBU,2016-04-22 15:53:18.000,Five Stars. The quality and service. Met my expectations.,Appliances
1,B00XNMDIBU,2018-02-04 01:01:07.879,"compatible with the LG filters for the refrigerators. this was supposed to work with my LG refrigerator, but after I put the first one in, water leaked from the filter receptacle<br />over a 2 day span which led to water all over the shelves and it the drawers.  Every time the water dispenser was pressed water flowed out of where the filter was.  I replaced it with a second one and the same thing happened immediately .  These are not compatible with the LG water filters for the refrigerator.",Appliances
1,B00XNMDIBU,2023-04-25 15:15:19.016,"Not compatible. This product was advertised as compatible with the factory LG filter part number, but that is not accurate.",Appliances
5,B00XNMDIBU,2021-03-08 03:13:30.570,Would purchase again. Fast delivery. Easy install. Great value,Appliances
5,B00XNMDIBU,2019-11-03 16:59:14.990,Works Great! Works just fine and costs less than the name brand!,Appliances
5,B00XNMDIBU,2018-12-15 23:20:38.950,Great filter. Product installed easily and the water is crystal clear and tastes great. Very please with this purchase and the price.,Appliances
4,B00XNMDIBU,2017-04-30 14:03:45.000,good filters. Have nothing ill to say about these filters. Our water tastes just fine with these filters. The water is clear and we've seen no impurities at all.,Appliances
4,B00XNMDIBU,2022-06-10 21:51:49.346,How to install is included in the instructions. How to install is included in the instructions along with Date stamps.,Appliances
5,B00XNMDIBU,2021-07-12 15:56:19.782,Affordable and fit perfect. Refrigerator water filter,Appliances
1,B00XNMDIBU,2015-08-18 11:45:20.000,Cheap washers. Rubber washers are a bit too small.  Had to move washers off of old filter on to new to stop leaking.<br />Works good after changeover.  You get what you pay for.,Appliances
5,B00XNMDIBU,2023-06-01 11:43:09.887,Works Again. Worked perfectly,Appliances
5,B00XNMDIBU,2023-09-02 14:50:27.343,Works perfect in my LG refrigerator. These filters are a good replacement for the LG OEM filters and less costly.,Appliances
5,B00XNMDIBU,2023-08-28 02:23:36.010,Perfect fit and awesome filter replacement! Easy to put in the fridge and water filration is awesome. Luv this product!,Appliances
5,B00XNMDIBU,2023-06-12 23:57:44.803,Easy to install. I like that it is a 6 month filter in lieu of a 3 month filter that I previously had installed.  I bought these on sale and received 3 for the price I had paid for one at the big box store.  It was very easy to install.,Appliances
5,B00EGBD7CM,2019-11-05 10:49:39.922,Very pleased. Very pleased with paint,Arts_Crafts_and_Sewing
2,B00EGBD7CM,2020-11-27 12:44:09.591,"Not the ""gold"" colour should be. 1, The bottle I got not as the image shown at all<br />2, The colour is not ""gold"" but glittered milky-lemon/mustard when poured out and glittered lemon-yellow after dried.<br />3, Too thin liked diluted<br /><br />As this brand used to be... none a bottle has security seal, therefore I can't sure who needed to be blamed... seller or manufacturer?",Arts_Crafts_and_Sewing
5,B00EGBD7CM,2021-07-25 04:45:18.621,Beautiful gold metallic leather/vinyl paint. Sons friend wanted me to paint the look of paint dripping from the Nike swoosh. It’s sheer and took about 10 coats to get it like I wanted it. They look awesome! Just be prepared to paint many coats!,Arts_Crafts_and_Sewing
5,B00EGBD7CM,2019-08-21 12:21:24.668,Great. Great,Arts_Crafts_and_Sewing
5,B00EGBD7CM,2017-05-01 16:51:22.000,Worked for what I needed. I was looking for a spray on gold for shoes which apparently is no longer available; this works reasonably well but required a lot more time and coats to get the gold even and bright.,Arts_Crafts_and_Sewing
5,B00EGBD7CM,2017-08-16 23:58:36.869,Love it. Paint is really good.,Arts_Crafts_and_Sewing
5,B00EGBD7CM,2019-04-08 18:40:06.213,Buena compra. Feliz por mi compra,Arts_Crafts_and_Sewing
5,B00EGBD7CM,2017-11-17 13:35:25.346,I love it. Really good,Arts_Crafts_and_Sewing
5,B00EGBD7CM,2019-04-23 22:21:50.880,"Great paint- did not use a lot. The gold is like an antique gold on the greenish side. I only used 10% of the 4oz to paint my sandals. It looks like new, no crack on the suede leather.<br /><br />I tried to paint the rubber heels but it did not look so smooth. This paint works better on some leather or materials that can absorb it.<br /><br />Very easy to apply with a brush. Great paint. I have enough left over to paint a carryon luggage in gold :-)",Arts_Crafts_and_Sewing
5,B00EGBD7CM,2018-04-20 13:50:22.330,This is great for painting leather character shoes. This is great for painting leather character shoes. I have used a blue in the past and with just a couple of coats you have a brand new shoe.,Arts_Crafts_and_Sewing
5,B00EGBD7CM,2018-07-24 14:08:10.291,"Love this paint! Love, love , love angelus leather paint. It goes on sooooo smooth - very easy to use and the color is gorgeous. Highly recommend!",Arts_Crafts_and_Sewing
5,B00EGBD7CM,2017-04-02 02:50:23.000,Just a great product. Another winner from Angelus! Great product.,Arts_Crafts_and_Sewing
3,B00EGBD7CM,2022-05-10 13:45:08.143,Love this brand. Best for leather,Arts_Crafts_and_Sewing
5,B00EGBD7CM,2019-01-09 15:55:09.393,"Man I Love This Paint. I am really fond of this paint. In my experience, it does not chip and holds really strong. My only feedback is it does get a little streaky if you are covering something that isn't similar in color. I usually do three coats of this paint. The color is nice though and has a soft sparkle even when dry. I've used it on wood, foam, and fake leather shoes and it's worked fabulous every time.",Arts_Crafts_and_Sewing
1,B00EGBD7CM,2018-10-10 04:06:29.688,One Star. Almost white gold,Arts_Crafts_and_Sewing
5,B00EGBD7CM,2019-04-15 23:30:02.278,Like it. Like it,Arts_Crafts_and_Sewing
5,B00EGBD7CM,2019-01-16 22:02:21.565,It’s Acrylic leather paint!!! Used for my EQT shoe design,Arts_Crafts_and_Sewing
5,B00EGBD7CM,2018-11-20 16:00:12.735,"Love this paint. Never disappointed with this paint and brand. The gold color is more of a pale gold instead of a bright, rich gold (think gaudy jewelry). It has a nice luster to it.",Arts_Crafts_and_Sewing
5,B00EGBD7CM,2020-08-20 04:23:02.932,Leaves a smooth finish no lumps and dries fast. I loved it it dries super fast and it applies smoothly no lumps highly recommend,Arts_Crafts_and_Sewing
5,B00EGBD7CM,2019-12-21 23:17:09.913,Can’t beat it... Excellent coverage and durability. Love this stuff. I have it in many colors,Arts_Crafts_and_Sewing
5,B00EGBD7CM,2017-03-01 16:15:53.000,"like an 18k- not a yellow 24k gold. GORGEOUS! Rich, lustrous gold, like an 18k- not a yellow 24k gold. Just beautiful. A must have, as are all Angelus paints. Can't believe how this doesn't crack on my jackets the way a metallic paint usually does. Thank you Angelus, for a superb product line!!",Arts_Crafts_and_Sewing
5,B00EGBD7CM,2020-10-15 23:01:36.450,Beautiful. Used on a leather center console in my car. Laid out beautifully! Will purchase again!,Arts_Crafts_and_Sewing
4,B00EGBD7CM,2017-02-09 18:49:33.000,... it on tap shoes and after 4 coats looks great! Using it on tap shoes and after 4 coats looks great!,Arts_Crafts_and_Sewing
5,B00EGBD7CM,2019-05-07 02:54:51.662,Beautiful and durable. Great paint for leather. Doesn’t budge once painted on. Recommend two coats for best coverage on darker leathers.,Arts_Crafts_and_Sewing
5,B00EGBD7CM,2017-02-22 00:35:37.000,Good quality. I repainted my 6s with this gold paint&#34;t. It looked nice after the 4th coat,Arts_Crafts_and_Sewing
5,B00EGBD7CM,2017-11-16 12:42:08.934,Angelus paints are the best. Angelus makes the best leather paints! The colors are highly pigmented and go on smoothly. Can't recommend enough!,Arts_Crafts_and_Sewing
5,B00EGBD7CM,2020-07-11 18:53:53.481,It works! AMAZING. Restoring a designer bag and 3 coats did the trick for deep scuff marks and fading. Great and easy project. Pictures are of just ONE coat still wet.,Arts_Crafts_and_Sewing
5,B00EGBD7CM,2018-03-03 17:55:44.283,Nice Product. It's what they say - works great!,Arts_Crafts_and_Sewing
5,B00EGBD7CM,2017-06-30 03:28:03.067,Works great!! I trust the brand.,Arts_Crafts_and_Sewing
5,B00EGBD7CM,2019-10-19 13:06:16.412,Great product line. I love this paint!,Arts_Crafts_and_Sewing
5,B00EGBD7CM,2016-11-27 23:57:43.000,"i am very satisfied with this product. thanks for you prompt service, i am very satisfied with this product.",Arts_Crafts_and_Sewing
5,B00EGBD7CM,2017-03-05 05:22:22.000,Never Disappointed. love their products,Arts_Crafts_and_Sewing
5,B00EGBD7CM,2020-06-20 10:20:01.061,Great leather paint! I bought this for My Gretsch strap and it look's great!,Arts_Crafts_and_Sewing
5,B00EGBD7CM,2019-09-15 02:57:30.562,Great paint! Works on fabric. Used on fabric and the gold actually looks like gold! Angelus hasn't failed me yet.,Arts_Crafts_and_Sewing
5,B00EGBD7CM,2020-05-25 14:02:27.411,"Angelus acrylic hold paint. Excellent product to use for leather shoes, I am very pleased with the results.",Arts_Crafts_and_Sewing
